X,Y,Name,Description
123.800126,12.980162,Cumadcad National High School,Town/City: Castilla<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.791284,12.979818,Cumadcad Central School,Town/City: Castilla<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.704223,13.130949,Peñafrancia Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.99363790000001,12.8489719,Jose Alindogan Central School,Town/City: Juban<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.995728,12.838427,Juban National High School,Town/City: Juban<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.715815,13.144061,Daraga North Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.717873,13.147604,Daraga National High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.993109,12.843477,Mario G. Guariña Elementary School,Town/City: Juban<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.701384,13.118616,Tabontabon Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.711258,13.126753,Gabawan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.69955,13.074675,Anislag Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.697281,13.163765,Busay Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.683,13.1708,Upper Malabog Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.703568,13.158466,Cullat Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.709123,13.154554,Banag Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.696632,13.130534,Namantao Elementary School - Daraga,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.956668,12.857162,Biriran Elementary School,Town/City: Juban<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.696842,13.105247,Bascaran Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.707,13.401,Awang Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.005305,12.8726767,Casiguran Central School,Town/City: Casiguran<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.659693,13.130039,Comun Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.705028,13.422969,Jonop Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.560547,13.248075,Batang Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.883523,11.7799389,Bangongon Elem. School,Town/City: Catbalogan City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.598341,12.906614,Donsol National Comprehensive High School,Town/City: Donsol<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.140999,12.868,Alegria Elementary School,Town/City: Barcelona<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.531158,13.241126,Ligao West Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.544998,13.24,St. Mary's Academy of Ligao,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.533783,13.24152,Ligao National High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.51667,13.216667,Nabontaon Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.142242,12.870273,Barcelona Comprehensive National High School,Town/City: Barcelona<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.586459,13.25786,Nasisi Brgy Hall,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.916668,10.369957,Talamban Gym and Sports Complex,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: 
123.484207,13.294179,Paulba Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.835998,12.829,Anibong Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.775341,13.238474,Santo Domingo Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.589665500000024,9.780112,Linawan Barangay Hall,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Brgy Hall<br>Status of Center (Open/Closed): <br>Last Updated: 
124.032571,12.703018,Veritas College of Irosin,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
124.027765,12.70295,Gallanosa National High School,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.825996,10.465,Pacol Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.029158,12.709872,Irosin District Hospital,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Hospital<br>Status of Center (Open/Closed): <br>Last Updated: 
122.67063,11.496174,Almon Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.683334,11.516666,Almon Primary School,"Town/City: Ivisan, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
124.000752,12.700487,Batang Elementary School,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.693891,11.520962,Ivisan Civic Center,"Town/City: Ivisan, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Government Building<br>Status of Center (Open/Closed): <br>Last Updated: "
122.683334,11.266666,Codingle Elementary School,"Town/City: Dunarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.736176,13.140585,Albay Central School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
122.683334,11.266666,Cubi Primary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
122.683334,11.266666,Jambad Primary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.754741,13.152922,San Roque Elementary School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
122.683334,11.266666,"Don Eduardo Abalo, Sr. Elementary School","Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.745396,13.155325,Gogon Central School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
122.683334,11.266666,Tinaytayan Elementary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.994422,12.677341,Casini Elementary School,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.735183,13.141779,Bagumbayan Central School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
122.683334,11.266666,Ongol Ilaya Primary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.978412,12.726372,Gabao Elementary School,Town/City: Irosin<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.683334,11.266666,Estefania Montemayor National High School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
122.683655800000011,11.2663082,Guinotos Primary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
122.683334,11.266666,Janguslob Primary School,"Town/City: Dumarao, Capiz<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: "
123.733175,13.161808,Bogtong Elementary School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
121.987122,10.847587,Maradiona Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.251776,10.708683,Maradiona Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.744264,13.116422,Taysan Elementary School,"Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 4, 2001 8:00:00 AM PST"
123.532645,13.24161,Ligao City Gymnasium,Town/City: Ligao City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: 
123.719464,13.356788,Tabaco Northwest Central School,Town/City: Tabaco<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.537279,11.320918,Don Felix Balgos Memorial National High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.537277,11.32091,Tanza Sur Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.597476,11.429514,Angeles Lema Villareal Cultural Center,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.776798,13.234454,Salvacion Elementary School,Town/City: Sto. Domingo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Agojo Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Agbanban Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Bago Chiquito Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Binantuan Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Bonga Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Buntod Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.793999,11.558,Butacal Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.683334,11.266666,Dumarao Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.758882,13.254916,Sta. Misericordia Elementary School,Town/City: Santo Domingo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.696842,13.105247,Bascaran Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.777699,13.260231,San Andres Elementary School,Town/City: Santo Domingo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.683334,11.266666,Dumarao Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.974795,10.799887,Civic Center,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.7797191,13.2368153,Santo Domingo National High School,Town/City: Santo Domingo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.531158,13.241126,Ligao West Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.7799066,13.2366897,Sto. Domingo National High Shool Covered Court,Town/City: Santo Domingo<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.595,13.1503,Mauraro Elementary School,Town/City: Buinobatan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.594665,13.150332,Mauraro High School,Town/City: Guinobatan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.599028,13.188858,Dona Mercedes Elementary School,Town/City: Guinobatan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Cadolonan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
125.0,12.566944,Bawang Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Iguirindon Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Insubuan Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,La Union Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Magdalena Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Maragubdub Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Nagbangi II Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Panpanan I Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Sinondolan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
122.116669,10.883333,Sumaray Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.971085,9.754833,Hanopol Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.950005,9.741965,Magsija Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.142182,9.790307,Batuan National High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.144165,9.811944,Cambacay Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.144165,9.811944,Rosariohan Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.142182,9.790307,Batuan National High School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.144165,9.811944,Janlud Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.144165,9.811944,Cantigdas Primary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.383331,10.133333,Mandawa Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
124.415558,10.203889,Sagasa Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.518333,11.898334,Banago Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.518333,11.898334,Salamento Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
121.98333,10.916667,La Rioja Elementary School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: 
123.4801376,9.6283747,Boljoon Municipal Covered Court,"Town/City: Boljoon, Cebu<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: "
123.4793597,9.6300037,Boljoon Parish Chuch and Belfry,Town/City: Boljoon<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: 
123.797893500000015,10.2431341,Minglanilla Sports Complex,Town/City: Minglanilla<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: 
123.797265899999985,10.2441424,Minglanilla Central School,Town/City: <br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
123.7957478,10.2471566,Immaculate Heart of Mary Parish Multi-Purpose Center,Town/City: Minglanilla<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: 
122.5920475,10.6586047,St. John The Baptist Church,"Town/City: Jordan, Guimaras<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: 500<br>Category: Church<br>Status of Center (Open/Closed): <br>Last Updated: "
122.589139900000021,10.5994908,Guimaras Provincial Capitol,"Town/City: Jordan,<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Government Building<br>Status of Center (Open/Closed): Open<br>Last Updated: "
122.5899124,10.5983097,Guimaras Provincial Hospital,Town/City: Jordan<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Hospital<br>Status of Center (Open/Closed): Open<br>Last Updated: 
123.599048,13.1892389,Point 570,"Town/City: Malipo Elem. School<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.582091,13.2057297,Binogsacan Elem. School,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.5819998,13.2048053,Binogsacan High School,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
122.5730574,10.693281,Iloilo City Hall - Command Center,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: City Hall<br>Status of Center (Open/Closed): Open<br>Last Updated: 
123.7075889,10.1627682,Municipal Sports Complex,Town/City: San Fernando<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: 
122.581887200000011,10.6899522,Office of Civil Defence - R6,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Government Building<br>Status of Center (Open/Closed): Open<br>Last Updated: 
123.5944426,13.194762,BUCAF,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: <br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.5921735,13.196906,Morera Elem. School,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
122.568921399999979,10.7027638,Iloilo Provincial Capitol - Command Center,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Government Building<br>Status of Center (Open/Closed): Open<br>Last Updated: 
123.5972697,13.2233709,Libas Elem. School,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.60930740000002,13.1893303,MORMS,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
122.566180200000019,10.7153984,Western Visayas College of Science and Technology,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: 
123.602972,13.1893721,Guinobatan East Central School,"Town/City: Guinobatan<br>Number of Families: 400<br>Number of Individuals Affected: 1600<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.597516400000018,13.1905263,Guinobatan West Central School,"Town/City: Guinobatan<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
122.5624681,10.7139542,West Visayas State University,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
122.54714730000002,10.6979039,DSWD Regional Office 6,Town/City: Iloilo City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Government Building<br>Status of Center (Open/Closed): <br>Last Updated: 
123.610927500000017,13.1893251,Travesia Elem. School. (AECID),"Town/City: Guinobatan<br>Number of Families: 215<br>Number of Individuals Affected: 860<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): Open<br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.6170483,13.4870468,Joroan High School,"Town/City: Tiwi<br>Number of Families: 0<br>Number of Individuals Affected: 0<br>Capacity: 0<br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: Dec 5, 2014 8:00:00 AM PST"
123.8466185,10.2439682,Talisay City Sports Complex,Town/City: Talisay City<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: Gym<br>Status of Center (Open/Closed): <br>Last Updated: 
120.856379,14.136003,Alfonso Elementary School,Town/City: Alfonso<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.848907,14.132763,Marahan Elementary School,Town/City: Alfonso<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
120.840832,14.129066,Matagbak Elementary School,Town/City: Alfonso<br>Number of Families: <br>Number of Individuals Affected: <br>Capacity: <br>Category: School<br>Status of Center (Open/Closed): <br>Last Updated: 
